3590768,JavaScript语言精粹,,Douglas Crockford,赵泽欣、鄢学鹍,电子工业出版社,2009年,35.00,9.1
1776031,Ajax修炼之道,Web2.0入门,(美)哥特兰、高伯瑞斯、艾米亚,徐锋,胡冰,电子工业出版社,2006-4,29.8,7.4
3244725,Flash ActionScript 3.0从入门到精通,,章精设、胡登涛,,清华大学出版社,2008-10-1,69.00元,8.1
25874675,响应式Web图形设计,,章精设、胡登涛,,清华大学出版社,2008-10-1,69.00元,7.5
1441404,Designing Web Usability,The Practice of Simplicity,Jakob Nielsen,,New Riders,1999-12-30,USD 54.99,7.0
3688342,Learning PHP, MySQL, and JavaScript,A Step-By-Step Guide to Creating Dynamic Websites,Robin Nixon,,O'Reilly Media,2009-7-21,USD 39.99,7.4
2058456,Ajax模式与最佳实践,,Christian Gross,李锟、张祖良、蔡毅、赵泽欣,电子工业出版社,2007-3,49.80元,7.1
1941772,美工神话,Dreamweaver+Photoshop精美网页设计与制作,聂小燕、赵秋轶,,人民邮电出版社,2006,52.00元,7.6
24535050,网站解密,从零开始学建站,站长百科,,电子工业出版社,2013-5,49.00元,7.3
2034976,Microformats,Empowering Your Markup for Web 2.0,John Allsopp,,friends of ED,March 26, 2007,$34.99,7.3
4201689,网页设计全书,,李继先,,清华大学,2009-12,88.00元,7.1
4711365,The Definitive Guide to MongoDB,The NoSQL Database for Cloud and Desktop Computing,Peter Membrey、Wouter Thielen,,Apress,2010-08-26,USD 44.99,7.6
2046334,网页设计效果优化艺术,别让我动脑筋,斯蒂夫.克鲁格,孙昌玲,山东科学技术出版社,2001,37.00元,7.7
10747833,精彩绝伦的jQuery,,[美] Jake Rutter,魏　忠,人民邮电出版社,2012-6,59.00元,7.9
10586326,Node Web开发,,[美] David Herron,鄢学鵾、吴天豪、廖　健,人民邮电出版社,2012-4,35.00元,6.8
4318429,Developing Large Web Applications,Producing Code That Can Grow and Thrive,Kyle Loudon,,Yahoo Press,2010-3-15,USD 34.99,7.1
7906802,Node for Front-End Developers,,Garann Means,,O'Reilly Media,2012-2-7,USD 14.99,7.1
11510723,移动Web实现指南,面向移动设备的网站优化、开发和设计,莱昂,,张皛珏,2012-8,39.00元,6.8
4937201,Agile Web Application Development with Yii 1.1 and PHP5,The TrackStar Application,莱昂,,张皛珏,2012-8,39.00元,8.1
21347611,DOM Enlightenment,,Cody Lindley,,O'Reilly,2013-2,$14.99,7.1
10746087,决战Nginx系统卷,高性能Web服务器详解与运维,陶利军,,清华大学出版社,2012-6-1,79.00元,5.6
1930893,Pro CSS Techniques,,Jeff Croft,Ian Lioyd,Dan Rubin,,Apress,March 1, 2007,$39.99,7.3
1858571,ASP.NET 2.0技术内幕,,埃斯帕斯托,施平安,清华大学出版社,2006-8,68.00元,7.6
1223239,JSP 2.0技术手册,,杜远君、林康司、林上杰,,湖北教育出版社,电子工业出版社,2004-5-1,59.0,7.5
1848868,Web Design Index 6 (Web Design Index),,杜远君、林康司、林上杰,,湖北教育出版社,电子工业出版社,2004-5-1,59.0,7.7
5442003,从零开始学PHP,,何俊斌,,电子工业,2011-1,39.80元,6.7
4286452,Head First WordPress,A Brain-Friendly Guide to Creating Your Own Custom WordPress Blog.,Siarto  Jeff,,O'Reilly Media,2010-02-15,USD 34.99,6.8
3132582,Ajax高级程序设计,,冰的原点,,齐鲁电子音像出版社,2009-4,22.00元,7.4
24697690,jQuery高级编程,,徐磊,,清华大学出版社,2008-9-1,69.80元,7.5
2338563,深入体验Java Web开发内幕,高级特性,张孝祥,,电子工业出版社,2007-12,55.00元,7.2
3948372,网站交互设计模式,,杜月 (Douglas K.Van Duyne)、蓝帝 (James A.Landay)、宏 (Jason L.Hong),孙昕、焦洪,电子工业出版社,2009-10,108.00,7.3
5419851,超人气网站是这样建成的,,[美] Paul Boag,姚军,人民邮电出版社,2011-1,35.00元,6.6
1438631,Eric Meyer on CSS,Mastering the Language of Web Design,Eric Meyer,,New Riders Press,2002-7-8,USD 55.00,7.7
2161249,Cross Site Scripting Attacks,Xss Exploits and Defense,Seth Fogie、Jeremiah Grossman、Robert Hansen、Anton Rager、Petko D. Petkov,,Syngress,2007-05-15,USD 59.95,7.5
1143271,JSP 应用开发详解（第二版）,,飞思科技产品研发中心,,电子工业出版社,2004-1-1,55.00,6.7
3008594,CSS实战精粹,,(美)克拉夫特,李方进,电子工业,2008-1,59.80元,7.7
26293733,24小时365天不间断服务,服务器基础设施核心技术,[日] 伊藤直也、[日] 胜见祐己、[日] 田中慎司、[日] 广濑正明、[日] 安井真伸、[日] 横川和哉,张毅,人民邮电出版社,2015-1,49.00元,8.0
1767951,Essential PHP Security,,Chris Shiflett,,O'Reilly Media,2005-10-13,USD 29.95,7.7
11229682,Learning PHP, MySQL, JavaScript, and CSS,A Step-by-Step Guide to Creating Dynamic Websites,Robin Nixon,,O'Reilly Media,2012-9-3,USD 39.99,7.3
2224330,Java程序员面试宝典,,欧立奇,,电子工业出版社,2007-8,46.00元,6.1
10432844,Spring 3.x企业应用开发实战,,陈雄华,,电子工业出版社,2012-2-1,90.00元,8.2
3044041,零基础学PHP,,陈雄华,,电子工业出版社,2012-2-1,90.00元,7.4
1958965,Flash网站建设技术精粹,,王汝义,,人民邮电出版社,2007-2,58.00元,7.2
3879846,CSS Web设计高级教程,,王汝义,,人民邮电出版社,2007-2,58.00元,7.7
24855869,iOS Web应用开发,运用HTML5、CSS3与JavaScript,皮基 (Andrea Picchi),罗晴明,人民邮电出版社,2013-8-1,CNY 79.00,6.8
6432004,复制互联网之2,2011年全球最值得模仿的100个网站,皮基 (Andrea Picchi),罗晴明,人民邮电出版社,2013-8-1,CNY 79.00,6.3
5419052,Web程序设计,,（美）塞巴斯塔,王春智、刘伟梅,清华大学出版社,2011-1,69.00元,7.2
5344974,ASP.NET4权威指南,,马伟,,机械工业出版社,2010年11月,99.00元,7.7
1936755,Web Standards Creativity,Innovations in Web Design with XHTML, CSS, and DOM Scripting,Andy Budd、Dan Rubin、Jeff Croft、Cameron Adams、Ethan Marcotte、Andy Clarke、Ian Lloyd、Mark Boulton、Rob Weychert、Simon Collison、Derek Featherstone,,friends of ED,March 19, 2007,$49.99,7.7
2303999,Bulletproof Ajax中文版,,Jeremy Keith,刘申、宋薇,人民邮电出版社,2007-11,39.00元,7.9
1983899,The Art and Science of CSS,,Jonathan Snooks、Steve Smith、Jina Bolton、Cameron Adams、David Johnson,,SitePoint,March 9, 2007,$39.95,7.2
25723064,大型网站技术架构,核心原理与案例分析,李智慧,,电子工业出版社,2013-9-1,59.00元,7.8
2287746,PHP5与MySQL5 Web开发技术详解,,杜江,,电子工业出版社,2007-11,79.00元,7.1
2029980,Ajax与PHP Web开发,,达里,王德民、王新颖、刘昕,人民邮电出版社,2007-4,39.00元,6.8
3098708,开源技术选型手册,,开源技术选型手册委会,,电子工业出版社,2008-1,68.00元,5.5
11018063,ClojureScript,Up and Running,Stuart Sierra、Luke VanderHart,,O'Reilly Media,2012-11-10,USD 19.99,6.9
3413672,AJAX安全技术,,[美] Billy Hoffman、Bryan Sullivan,张若飞、王铮,电子工业出版社,2009-1,55.00元,7.6
3095313,Apache Cookbook,Solutions and Examples for Apache Administrators,Rich Bowen、Ken Coar,,O'Reilly Media,2008-1-11,USD 34.99,7.6
6862828,PHP与MySQL权威指南,,吴津津、田睿、李云、刘昊,,机械工业出版社华章公司,2011-10,118.00元,6.9
10593496,jQuery Mobile快速入门,,布鲁林克,,人民邮电,2012-5,45.00元,6.7
2056320,互联网下的蛋,12位网络创业者制造的传奇,杨艾祥,,中国发展出版社,2007-4,26.00元,6.8
2121793,Charlotte's Web,Coloring and Activity Book 3-in-1 (Charlotte's Web),Julia Simon-kerr、Jennifer Frantz,,HarperEntertainment,2006-10-31,USD 2.99,7.8
1231486,CGI 编程,,(美)Scott Guelich Shishir Gundavaram Gunher Birznieks,,中国电力出版社,2001-6,55.00元,7.3
6545083,智能Web算法,,Haralambos Marmanis、Dmitry Babenko,阿稳、陈钢,电子工业出版社,2011-11,65.00元,7.5
20509115,CoffeeScript程序设计,,贝茨 (Mark Bates),,人民邮电出版社,2013-1-1,45.00元,7.4
4923172,BLOG启示录,,胡嘉玺,,清华大学出版社,2010-7,48.00元,6.1
1229902,Web服务精髓,,切拉米 (Cerami Etban),陈逸,中国电力出版社,2003-5,35.0,7.3
4811111,深入浅出Ext JS,,何启伟、徐会生、康爱媛,,人民邮电出版社,2010-5,69.00元,6.9
10540527,写给Web开发人员看的HTML5教程,,何启伟、徐会生、康爱媛,,人民邮电出版社,2010-5,69.00元,6.6
3633897,Sexy Web Design,Creating Interfaces that Work,Elliot Stocks,,SitePoint,2009-03-28,$39.95,7.6
3121016,HTML与CSS网站设计实践之旅,,Duane Nickull、Dion Hinchcliffe、James Governor,,O'Reilly,2009,USD 34.99,7.9
3179883,CSS入门经典,,约克,侯普秀、王一飞,清华大学出版社,2008-7,68.00元,7.8
2058457,AJAX HACKS中文版,,约克,侯普秀、王一飞,清华大学出版社,2008-7,68.00元,7.3
10750114,Developing Backbone.js Applications,,Addy Osmani,,O'Reilly Media,2012-7-22,USD 29.99,7.5
3904997,大道PHP,,三扬科技 编,,电子工业出版社,2009-9,99.00元,7.2
3726879,Dojo权威指南,,拉塞尔,李松峰,机械工业出版社,2009-4,79.00元,7.8
1481473,Ajax Hacks,Tips & Tools for Creating Responsive Web Sites,Bruce W. Perry,,O'Reilly Media,2006-3-31,USD 29.99,7.5
1937656,WebWork in Action中文版,,(美)PATRICK LIGHTBODY,谭颖华、张云飞,电子工业出版社,2006-11,49.00元,7.7
25823709,jQuery 技术内幕,深入解析 jQuery 架构设计与实现原理,高云,,机械工业出版社,2014-1-1,99元,8.8
5319797,Drupal高手建站技术手册,,高云,,机械工业出版社,2014-1-1,99元,6.9
4886100,Web表单设计,点石成金的艺术,[美] Luke Wroblewski,卢颐、高韵蓓,清华大学出版社,2010-6,49.00元,8.5
1928287,设计师谈网页风格构成,,崔美善,马晓阳,电子工业出版社,2006-9,49.8,7.0
2261183,CSS精粹,,Rachel Andrew,曹明伦,人民邮电出版社,2007-10,39.00元,7.6
2338578,Grails权威指南,,瑞切,张若飞,电子工业,2007-11,49.80元,7.6
2143199,精通Web标准建站,,王建,,第1版 (2007年9月1日),2007-9,55.0,7.3
2208593,自己动手写Struts,,思志学,,电子工业出版社,2007-7,79.00元,6.9
2002971,JSP应用开发详解,,刘晓华,,电子工业出版社,2007-1,59.80元,7.5
1985188,Simply JavaScript,Everyting You Need To Learn Javascript From Scratch,Kevin Yank、Cameron Adams,,SitePoint,2007-6-21,USD 39.95,7.3
6828058,What Is Node,,李俊青,,华中科技大学出版社,2011-11,59.80元,6.3
1790308,ASP.NET 2.0开发指南,,郝刚,,人民邮电出版社,2006,88.0,6.9
3900578,Web标准之道,,阿一、棕熊、李战、丁学,,人民邮电出版社,2009-8,35.00元,7.6
1474114,Processing: Creative Coding and Computational Art,Creative Coding and Computational Art,Ira Greenberg,,friends of ED,May 28, 2007,$54.99,8.2
1414865,个性化网页设计与鉴赏,,梁景红,,西安电子科技大学出版社,2003-07-14,22.00,7.3
6109359,Nginx 1 Web Server Implementation Cookbook,,Dipankar Sarkar,,Packt Publishing,2011-5-23,USD 39.99,7.0
3446112,jQuery实战,,Bear Bibeault、Yehuda Katz,陈宁,人民邮电出版社,2009.1,49.00元,8.1
1754133,AJAX and PHP,Building Responsive Web Applications,Cristian Darie、Bogdan Brinzarea、Filip Chereches-Tosa、Mihai Bucica,,Packt Publishing,2006-03-10,USD 34.99,7.2
3652233,Adobe Flex 大师之路,,董龙飞、肖娜,,电子工业出版社,2009年,69.80元,7.9
4820694,写给大家看的Web设计书,,Robin Williams、John Tollett,苏金国、刘亮,人民邮电出版社,201005,69.00元,7.3
3521761,精通CSS网页布局,,Robin Williams、John Tollett,苏金国、刘亮,人民邮电出版社,201005,69.00元,7.4
10794787,标签,标记系统设计实践,Gene Smith,张军、陈军亮,机械工业出版社,2012-6,59.00元,7.1
2063861,ActionScript 3.0 Design Patterns,Object Oriented Programming Techniques (Adobe Developer Library),William Sanders、Chandima Cumaranatunge,,Adobe Developer Library,2007-07-16,USD 44.99,8.1
3313897,Web导航设计,,James Kalbach,李曦琳,电子工业出版社,2009 年3月,69.80元,8.1
3890112,Web开发入门经典,,波诺赛克、纳拉莫尔,薛焱,清华大学出版社,2009-7,88.00元,7.2
4909176,社交网站界面设计,,Christian Crumlish、Erin Malone,樊旺斌、师蓉,机械工业出版社,2010-9-1,69.00元,7.7
1754542,Spring in Action中文版,,沃尔斯,李磊,人民邮电出版社,2006-3,39.00元,7.4
1229926,交互设计,超越人机交互,JenniferPreece,,电子工业出版社,2003-6,39.00元,7.5
1879255,网页色彩与版式设计创意实战,,胡崧,,第1版 (2006年10月1日),2006-10,39.0,7.7
3234710,Ruby on Rails社区网站开发,Practical Rails Social Networking Sites,布拉德伯纳,,柳靖,2008-10,55.00元,6.8
6067527,ASP.NET 4揭秘（卷1）,,Stephen Walther、Kevin Hoffman、Nate Dudek,谭振林,人民邮电出版社,2011-4,129.00元,7.2
4233429,Ext JS源码分析与开发实例宝典,,彭仁夔,,电子工业出版社,2010-1,78.00元,6.6
3640666,深入浅出Struts 2,,Budi Kuniawan,杨涛、王建桥、杨晓云,人民邮电出版社,2009-04,59.00元,7.3
25697421,Bootstrap用户手册,设计响应式网站,斯珀洛克 (Jake Spurlock),李松峰,人民邮电出版社,2013-9-1,CNY 35.00,5.9
6958339,HTML 5实战,,陶国荣,,机械工业出版社,2011-11,59.00元,6.7
1505132,JSP程序设计,Beginning JavaServer Pages,VIVEK CHOPRA、JON EAVES、RUPERT JONES,朱涛正、张文静,人民邮电出版社,2006-1-1,45.00元,6.9
6041346,网站搜索设计,兼顾SEO及可用性的网站设计心得,[美] Shari Thurow、[美] Nick Musica,向怡宁,人民邮电出版社,2011-4,35.00,6.9
3024586,Adding Ajax中文版,,鲍尔斯,李秀忠,电子工业出版社,2008-3,68.00元,6.6
2022470,XML HACKS,,菲茨杰拉德,,清华大学出版社,2007-2,59.00元,7.3
1828752,Understanding SOA with Web Services中文版,,（美）Eric Newcomer,Greg Lomow,徐涵,电子工业,2006-6,49.00元,6.8
2355620,Web2.0高级编程,,威利斯,赵子鹏,人民邮电出版社,2008-1,69.00元,7.3
1177137,网络传播学,一种形而上的透视,吴风,,中国广播电视出版社,2004-6-1,22.00元,7.0
1778973,Ajax开发精要,概念、案例与框架,柯自聪,,电子工业出版社,2006,45.00,7.1
1432164,Struts in Action: Building Web Applications with the Leading Java Framework,Building Web Applications with the Leading Java Framework,Ted Husted、Cedric Dumoulin、George Franciscus、David Winterfeldt、Craig R. McClanahan,,Manning Publications,November, 2002,$44.95,7.7
2150061,完全手册PHP网络开发详解,,孙鹏程,,电子工业出版社,2007年07月,89.0,7.1
6886573,JavaScript权威指南,ECMAScript5+HTML5DOM+HTML5BOM,张亚飞,,清华大学出版社,2011-9,69.80元,6.4
1894206,Designing Interactions,,Bill Moggridge,,MIT Press,2006-11-24,GBP 30.95,8.8
3613397,Web2.0Mashup开发实战/Web开发系列/图灵程序设计丛书,,(JIA )YI (Yee.R. ),唐扬斌,People Post Press Pub. Date :2009-4-1,2009-4,69.00元,6.9
1138771,人本界面,交互式系统设计,（美）拉斯基（Jef Raskin）,史元春,机械工业出版社,2004-1-1,28.0,7.9
3033419,Ruby on Rails敏捷开发最佳实践,,李刚,,电子工业出版社,2008-4,79.80元,7.0
6895075,JavaScript修炼之道,,波顿纽威,巩朋、张铁,人民邮电,2011-11,29.00元,6.7
2060274,搜索引擎营销,,莫兰,,电子工业,2007-5,69.80元,8.0
4712417,Building Android Apps with HTML, CSS, and JavaScript,Android Apps With Html, Css, and Javascript,Jonathan Stark,,O'Reilly Media,2010-10-4,USD 29.99,6.4
5398923,智能手机Web标准开发实战,,Jonathan Stark,,O'Reilly Media,2010-10-4,USD 29.99,6.9
5987297,Div+CSS 3.0网页布局案例精粹,,Jonathan Stark,,O'Reilly Media,2010-10-4,USD 29.99,7.2
19955755,HTML5精粹,利用HTML5开发令人惊奇的Web站点和革命性应用,菲尔德,曾少宁、张猛、赵俐,机械工业出版社,2012-9,59.00元,6.9
1239569,Web安全、隐私和商务,,佳芬科 编,吕俊辉,机械工业出版社,2004-11,89.00元,7.1
26382780,JavaScript设计模式与开发实践,,曾探,,人民邮电出版社,2015-5,59.00元,9.1
1936787,Bulletproof Ajax,,Jeremy Keith,,New Riders,2007-02-19,USD 39.99,8.1
1101804,ASP.NET Web 站点高级编程,提出问题-设计方案-解决方案,康博,,清华大学出版社,2002-9,55.0,7.3
4007372,JavaScript征途,,朱印宏,,电子工业出版社,2009-9,89.00元,6.2
6873681,构建高可用Linux服务器,,余洪春,,机械工业出版社华章公司,2011-11-1,79.00元,7.1
1231270,JavaScript网页开发<体验式学习教程>(附光盘),体验式学习教程,张孝祥、张孝祥、张红梅、张红梅,,清华大学,2004-11-1,28.00元,7.4
1237890,用户界面设计,有效的人机交互策略(第三版),施奈德曼 (ShneidermanBen),张国印,电子工业出版社,2004年1月1日,38.0,6.8
3594639,HTML/CSS/JavaScript标准教程,,《HTML,CSS,JavaScript标准教程:实例版》编委会,2009-3,39.90元,7.0
11506062,JavaScript模式,,Stoyan Stefanov,陈新,中国电力出版社,2012-7,38.00元,8.6
1943933,Web入侵安全测试与对策,,MikeAndrews,汪青青,清华大学,2006-10,29.00元,6.2
6025285,HTML 5 与 CSS 3 权威指南,,陆凌牛,,机械工业出版社华章公司,2011-4-7,69.00,6.8
20142445,Twitter Bootstrap Web Development,,David Cochran,,Packt Publishing,2012-11-12,USD 19.99,6.1
1971817,从设计到产品,日本著名企业产品设计实例,(日)清水吉治,朱钟炎,朱钟炎,同济大学出版社,2007-1-1,70.0,7.2
2208576,Ajax与PHP基础教程,,[加拿大] Lee Babin,徐锋、陈绍继,人民邮电出版社图灵程序设计丛书,2007-9,39.00元,6.9
2110813,精通PHP5应用开发,,秦涛等,,陕西人民教育出版社,2007-1,65.00元,7.2
6866346,Learning jQuery, Third Edition,,Jonathan Chaffer、Karl Swedberg,,Packt Publishing,2011-9-23,USD 39.99,7.7
2225136,Learning PHP & MySQL,Step-by-Step Guide to Creating Database-Driven Web Sites,Michele E. Davis、Jon A. Phillips,,O'Reilly Media,2007-8-17,USD 29.99,7.4
1232101,MySQL权威指南,,Randy Jay Yarger,林琪、朱涛江,中国电力出版社,2003-11-1,49.00元,7.5
1438596,Jakarta Struts编程,,凯文斯,,中国电力出版社,2005-8,52.0,8.0
1244410,软件设计的艺术,,Todd Parker、Scott Jehl、Maggie Costello Wachs、Patty Toland,,New Riders Press,2010-03-01,USD 44.99,8.1
1800544,Ajax on Rails,,Scott Raymond,,O'Reilly Media, Inc.,2007-01-03,USD 39.99,7.2
3581107,Flex 3权威指南,Adobe官方培训教材,（美）塔伯（Tapper，J.）,杨博、杜昱宏,人民邮电出版社,2009-3-1,69.00元,8.1
3348792,Learning Ext JS,,Shea Frederick、Colin Ramsay、Steve 'Cutter' Blades,,Packt Publishing,2008-11-28,USD 39.99,8.0
1436131,expert one-on-one J2EE Development without EJB 中文版,,[美] Rod Johnson、Juergen Hoeller,JavaEye,电子工业出版社,2005-9,59.80元,9.0
3215920,AJAX企业级开发,,Davec Johnson、Alexeic White、Andrec Charland,张祖良、荣浩、高冰,人民邮电出版社,2008,49.00元,8.2
3538069,ASP.NET MVC in Action,,Jeffrey Palermo、Ben Scheirman、Jimmy Bogard,,Manning Publications,2009-09-10,USD 44.99,8.1
3220004,Hadoop: The Definitive Guide,MapReduce for the Cloud,Tom White,,O'Reilly Media, Inc.,2009,44.99,8.4
2994946,Ruby on Rails电子商务实战,,Christian Hellsten、Jarkko Laine,曹维远,人民邮电出版社,2008-4,49.00元,6.9
4027725,CSS精粹,,Christian Hellsten、Jarkko Laine,曹维远,人民邮电出版社,2008-4,49.00元,7.9
2284655,Flexible Rails,Flex 3 on Rails 2,Peter Armstrong,,Manning Publications,2008-01-23,USD 44.99,7.9
2365393,Designing Interfaces中文版,界面设计精髓,Jenifer Tidwell,蒋芳,电子工业出版社,2008-03-01,80.00元,8.3
2297549,用户体验的要素,以用户为中心的Web设计,Jesse James Garrett,范晓燕,机械工业出版社,2007年10月,25.00,8.2
1396503,Google成功的七堂课,,罗耀宗,,电子工业出版社,2005-7,28.00元,6.7
3743007,网页界面设计创意指南,,Erin Anderson、Virginia DeBolt、Derek Featherstone,刘红伟,机械工业出版社,2010年11月,55.00元,7.2
6047748,JQuery风暴,,Erin Anderson、Virginia DeBolt、Derek Featherstone,刘红伟,机械工业出版社,2010年11月,55.00元,6.7
4743057,JavaScript凌厉开发,,张鑫  黄灯桥、杨彦强,,清华大学出版社,2010 年4月,49.00元,7.5
3581495,Learning jQuery 1.3,,Jonathan Chaffer、Karl Swedberg,,Packt Publishing,2009-2-13,USD 39.99,7.9
4861771,PHP 5完全攻略,,Jonathan Chaffer、Karl Swedberg,,Packt Publishing,2009-2-13,USD 39.99,7.0
1879443,ASP.NET 2.0入门经典,,哈特,,清华大学出版社,2006-8,78.00元,7.2
1444838,最佳设计100细则,,利德威尔,刘宏照,上海人民美术出版社,2005-7,72.00元,8.4
3683326,Apache源代码全景分析第1卷,体系结构与核心模块,张中庆、梁雪平,,电子工业出版社,2009-5,88.00元,7.5
1231976,PHP与MySQL Web开发权威指南,,聂颂,,中国电力出版社,2002-11,65.00元,7.2
2078683,GWT in Action,Easy Ajax with the Google Web Toolkit,Robert Hanson、Adam Tacy,,Manning Publications,2007-06-05,USD 49.99,7.1
1835397,征服Ajax Web 2.0快速入门与项目实践,,张桂元,,人民邮电,2006-6,36.00元,6.4
5386169,HTML5揭秘,,Mark Pilgrim,常可、胡金埔、赵静,电子工业出版社,2010-12,45.00元,7.5
3923739,Google Apps应用完全指南,,刘聪 编,,机械工业出版社,2008-1,59.00元,7.1
2184566,CSS标准网页布局开发指南,,陈刚,,清华大学,2007-6,49.80元,7.3
2261182,xHTML+CSS+Dreamweaver CS3标准网站构建实例详解,,李晓斌,,第1版 (2007年9月1日),2007-9,49.9,7.4
4199483,Spring技术内幕,深入解析Spring架构与设计原理,计文柯,,机械工业出版社,2010-1-1,55.00元,6.9
3235764,Spring 2企业应用开发,,［ 日］ 技术评论社,,人民邮电出版社,2015-6,20.00元,8.0
4012045,CSS Web设计快速上手,,［ 日］ 技术评论社,,人民邮电出版社,2015-6,20.00元,6.8
1493316,交互设计之路,让高科技产品回归人性(第二版),库帕,Chris Ding,电子工业出版社,2006-3,38.00元,7.9
3077173,PHP项目开发全程实录,DVD17小时语音视频讲解,Samuel Dauzon,,Packt Publishing - ebooks Account,2014-6-16,USD 22.99,6.0
3053915,CSS Web站点设计手册,,梅耶尔,,李松峰,2008-4,49.00元,7.0
1652940,网页设计与配色,,王骏程超王骏,红旗出版社,北京希望电子出版社,2005-7,39.00元,6.8
2237597,ASP.NET AJAX in Action,,Alessandro Gallo、David Barkol、Rama Vavilala,,Manning Publications,2007-9-3,USD 44.99,7.9
3290207,Professional ASP.NET MVC 1.0,,Rob Conery、Scott Hanselman、Phil Haack、Scott Guthrie,,Wrox,2009-04,USD 49.99,7.5
2338561,HTML和CSS从入门到精通,,德博特,王昕,电子工业出版社,2008-1,55.00元,7.4
1886149,精通PHP+MySQL应用开发,,王石,,人民邮电,2006-7,56.00元,5.8
1882597,风云Flash ActionScript高级编程艺术,,赵英杰,,第1版 (2006年7月1日),2006-7,45.00元,7.7
2340938,The Ultimate CSS Reference,,Tommy Olsson、Paul O'Brien,,SitePoint,2008-02-26,USD 44.95,7.4
3016575,Flash ActionScript 3.0动画教程,,Keith Peters,王汝义,人民邮电,2008-4,59.00元,9.1
3696694,我的Flex我精通,,Keith Peters,王汝义,人民邮电,2008-4,59.00元,7.4
3393292,RailsSpace,,（美）普罗卡克（Prochazka，A.）、(美)普罗卡克,徐锋、姚军,人民邮电出版社,2009-1-1,55.00元,7.1
1432165,WebWork in Action,,Jason Carreira、Patrick Lightbody,,Manning,01 September, 2005,$44.95,7.5
1998104,博客营销,,（美）莱特 著,洪慧芳 译,中国财政经济出版社,2007-1-1,39.80元,6.6
3258192,Silverlight揭秘,,Adam Nathan,瞿杰,人民邮电出版社图灵公司,2008-11,55.00元,6.8
3582684,程序员2008精华本,,Raymond Camden,,O'Reilly Media,2016-1-3,USD 29.99,7.8
4031959,软件开发沉思录,ThoughtWorks文集,ThoughtWorks,ThoughtWorks中国公司,人民邮电出版社,2009-9,39.00元,7.6
1860418,闪魂FLASH8网站建设实录,,马谧铤,,中国林业,2006-7,46.00元,7.2
1422248,A Semantic Web Primer,,Grigoris Antoniou、Frank van Harmelen,,The MIT Press,2004-4-30,USD 42.00,7.4
2363563,精通正则表达式,,沙金,,人民邮电出版社,2008-1,52.00元,6.9
3644995,Django 1.0 Website Development,,Ayman Hourieh,,Packt Publishing,2009-03-10,USD 39.99,7.7
1433764,鼠标宣言,群体筛选的营销力,约翰·里德尔,倪萍、梅清豪,上海人民,2005-08-01,25.00,7.5
5306679,Web Development with the Mac,Development With the MAC,戴特尔,,电子工业出版社,2005-8,95.00元,7.1
3675853,21天学通Java Web开发,,卜炟,,电子工业出版社,2009-4,49.80元,7.0
4024068,决胜SNS,,丁欣、李尧、李烨,,人民邮电出版社,2009年9月,35.00元,6.8
2185534,打造你的金牌博客,打造你的金牌博客,我为博狂,,时代经济,2007-6,22.00元,5.9
3831500,CSS与HTML Web设计实践指南,,Craig Grannell,,姚军,2009-7,49.00元,6.9
